ADDRESS,SHARE
0x85e5ec20502f8aba5a949451dcc83e9d2a337e34,0.002418757277
0xad97523928028d2bc4e50f34b45465a6d53bcd97,0.002400156402
0x3ce9ac0dd8277e2993e83534d15e65caf00165ed,0.002397872113
0x838e8dc6d87dfc6af2ccd64264fdac41331ec921,0.002394997959
0x65e24442b16602d95883d2379ae7069a6de8910a,0.00236719826
0x69295e9634627efb65c214f91241d482b9860a54,0.002342972671
0x76a109da677300e54dd82844d7e77f9314ab3ed9,0.002324748675
0x50029651fa8824b3a49b739a275c229d908d66ac,0.002301663599
0x0d270ebac7a132d8bbf021a5196fc1697ba95ee5,0.002298613839
0x305396917c8148b78134d1358791511b947bf74f,0.00227935277
0x12d0ced4220f5acd0b0749bda0747a2051fbb280,0.002258500606
0xd22769fd3ee303ea8facaf9294f6ca526ac8d643,0.002235195783
0xf47c17e3a072484beef8cc4d64a712128e0965e6,0.002227533052
0x619dba6a9494fea1f551810882d7bce91e374ae0,0.002212318447
0xbfe658f241e8fb6382dc1310881c7878ae20714a,0.002210420843
0x25fdda95197f804316f5ba8dbb66ac173ee19981,0.002204333398
0xbac17eadc8c1cb94e59fa54f7e988b09f5ec58fe,0.002203815808
0x228e3959467eda82b1008c97b395ce23850c1b43,0.002196672725
0x4ed0f6fe7156efedd299812b8d27f60a6c70ff6d,0.002194703153
0xf56be3a4164afb7c71f3b89d8b88be5bb488e482,0.002186769349
0xf027830ef3b0e6423f68bd48fdf5b2bcee53ad79,0.002184270842
0x8b21a0d8917625f91ce45ef01042e1d81b6deee2,0.00217905128
0x7e179c1a722064e6ecd0f3c6f36256ca95f8989a,0.002157875381
0xd070edef4e2a3b3ea5037bc234c9e2111b84aaab,0.002154670195
0xfeb06b8a7f833ac00dc93b783680be3aa6324787,0.002148493115
0xd0bb078f8a36f916c755e393561d299037b4327f,0.002116958775
0xc12ffe2735301127089465e5b0639e6b51725ec5,0.002112632271
0x0c6293473e571954444f0b248ca75cf48e60c13c,0.002103174475
0x2bfb71ad67f2edfc21c3818e18c0e708222b0671,0.002096316333
0x07d3d47c24738c638e02228f3057a83160e03b2f,0.002089345299
0x3fa666a70823207103855421c26ff088373b17bd,0.002055291342
0xc555347d2b369b074be94fe6f7ae9ab43966b884,0.002052897185
0xca91de91b616f99358505d8b32e7fb3f98eff533,0.002051268576
0x874eafdfe998508d79e47ca5d321de11cd438372,0.002049689777
0x976d7fe30dad18190c6e9860fca35f08752bb49a,0.002047280028
0xe08753f2caf86cfa29ce24b1ca765f6f3a25a68d,0.00204680738
0x941ad0e9a072305d39a37992b244c18adba8c0f6,0.002046410983
0xf3384c1960871b7451ccf59b5fa654a137a79e34,0.002045598561
0x6490077d2da557a239384b685437940adf77c7c4,0.002045382274
0xfc7f4cc5b4de14991866ac6fd174fded01098ee4,0.002044793983
0x1beb41039f3b752730e8121e88fa4e8441f7bd54,0.002042850594
0xa3b583470a53aeb2848d9b24d0f385be40cfa127,0.002041675519
0x6281559f11b64180700b3ebb3796f5da2e678f2f,0.002037845488
0x481b88067e787237ad931ceb1b858c56586f12dd,0.002037365553
0xf54b9f632d7ea8ce03c4a8af3b0d1d5c0858dd9a,0.002033189832
0x49ab6a7f96003af2d8f29e5a9a25bbdc6243b05c,0.002032624987
0xb2937626152956d7b5bfffd4a22d021c8592d6be,0.002029476978
0x39d09767373221b53f499bff686cd01a3ee3e526,0.00202940536
0x946f74dc70567e1a91ee0614d8f6326aea1370ec,0.002028225296
0x84ab58ca0167ac4f9f3f1be6fa8912e5df500a1a,0.002023517187
0xde02afa9bba0f98f64645654949bd83e139020c5,0.002022626619
0x0b4a54808c8d6847fec5f0107e490aac81aa25ec,0.00201956324
0x1bc3e2c44e0b2dabb1b06a1890273571825d3e03,0.00200763033
0x44b9e78833ddb7e22bfd28e1e3648b8cccddab20,0.002007026804
0x7d112a6724dfe4506a3bbfa29ded117bf8d332a4,0.002004924105
0x36f8e2f70b4638335222ccca3d3b584ab9058984,0.002002606292
0x28badd4c4603d3ffda223fff00cdf695402ee4de,0.00200124082
0x0fed91a2e5304ddc6201fefd756335195e97410c,0.001999362153
0xe9a5ad06daca1bf8d48c9fd98ddfbd34e8cf0776,0.001991958086
0xfc0feb272f1481759172777e6f3c24b5d929ca71,0.001991867664
0xa1c9d41719c4ffd99463f1cfa579d9b6a96b50c6,0.001984641114
0x959ebe8861481e0bc21b37444bef96167bad5834,0.001978375223
0x54c1cdc8af0502c79a6ad819a9ad4eb0682cdd99,0.001975844005
0x738f0cee2e160178cd61c1792adcfdb8de10e6de,0.001974958246
0x4dba09d91063198b38e78b4573bee32f350abc3f,0.001974036541
0x0df506a50efd7880aaa69238af93195c4835105d,0.001974029594
0x9797b1b31afd90c89a0aa8d6fb06618826d24bd8,0.001972267045
0xf5323911c4399ccc4f1073a4ba5b87c7ba861fdf,0.001963509126
0xdea40d94b5c7fbc9575ee2664185f87dcdf775f3,0.001962210211
0x0b60abe5886bda278862b4cc03a80f502246f793,0.001959530624
0xef532911656c39c6bc23fbabd05f816055949cf7,0.001954328261
0xd481070e6d9834b903125b89093e3b922dd869a7,0.001950956358
0xe6bc95f98e954bd84ae3af14ca1a8f4509e4a764,0.001948880694
0x1017378c6241e8d83bd9be29644f7085b69dd0f3,0.001945204931
0xf23d2d15b68d5fc44cd578e15a2df944038bb317,0.001945046321
0x6dd7a2948b38bde6bd4503f8ef1ed71c700adb78,0.00194380018
0x2a2de42b4567a6f47b6b8a6803a58cd676da1a0c,0.00194250985
0x25499543f0d495b4a1dc2bc82ec5acccc39d31d4,0.001941390137
0xe052b7480fac82eced3630c5256e6b4a8d99a0ee,0.001940750965
0x4b1f1cdeaf0931dfa5468f2c08860d24a94e3d3a,0.001939720156
0xb0aca5c69ca0054f92ef49e89b4ed590391796b6,0.001938860836
0x985382084419d84a0324f5825c64d919fed1ccd8,0.001932784802
0x5adacc8bbe97695f13294fe1c677501c873f8cdf,0.001930272293
0x44e8f6a55201d71539734c93976110bd0f7107c0,0.001929790193
0x6c86b9442246ff449eb67b969c4fa51f43253858,0.001929169988
0xbebae7cfc138be7547ff7c7eef7dbdb25c64112d,0.001927557455
0x204cdc976ff00e16231603003c391f9bc4b8b519,0.001922465338
0x4cfa019373bdba3bfa491129038bb08de19fc61f,0.001922075856
0x1ed4b55c3ab770167b650fca6ed1b7860a55b090,0.001918400646
0x4c17242b496e94d87d711f0f6dedcc5beaf93235,0.001915555261
0xb25024c421d4f8bebe468d3dc353e07868c99901,0.001913922541
0xeca3be0887f8cbc9a8ef2c5d3e4b0b1ebafcab5f,0.001913568129
0x65a3e526a42118c29c90ab74aeae3f5b2a261182,0.001912719018
0x4bde020af56e5ddd14a8bd8acb3d0d759087d4c8,0.001909425114
0x71003e485e0203e5a7a3ee4abcc9629dcbb4c3c5,0.001907742516
0xb3886656c5b5a55bcd0af00fa9ddea8d7deddfeb,0.00190729158
0x0895b09824d0c7e663c32703ac8c0db9bffedf8b,0.001906522763
0x47697c158fd5bc647b8a211cb70c3d6d15d708d6,0.001905446704
0x25b6b9965841dfd61333fa61359be5d391f98c02,0.001904795442
0x099b56fd9c438b4113762101ebb4010d7da1e01c,0.00190328176
0x93aec8fe5ad2a4b54dd8da44d87644152cfc8154,0.001899314305
0x2e3afd6533fa17bdc603f80ba07152567f2aee72,0.001894915116
0xdbc65077e8ebbb22b49b58caa6b49a6a90c174de,0.00189276059
0x80014a391f8bf5fa7704b750b1265f7ba9933e71,0.001890474134
0xe25bb93be2ff34b2176ecd7c85197164cf14f6a0,0.001888810539
0xf227a52d0bba36f1eab180e85e018adb42a84b78,0.001887861841
0x2293d882c9032ddcd7719e263bd56c1a0db56f5f,0.00188680377
0x6f0d7d31f8124621a91c7d27803f60dbf54e42bc,0.001878523647
0x2a9aa17d48a393c4e808d50e810a3bd494ccdc75,0.001874600184
0x4d4d1f7c82e69468a7b04015b50d41d79b19524c,0.00187431344
0x4fb0ab6b4f83f6924e3c7f5dadc6690eddeb4ae5,0.001872745886
0xe5d97b9c046e87e62f9a3654a57ae82167a5ff3a,0.001872701341
0xf66abec43518a07f691432e280e02710984a9929,0.001871967723
0x16af152145aeb1c7f9411c1ca5c36423d9a0d863,0.001871915903
0x86abe7d9ea9bfcf3f719d91aadb1fd2e2ec31073,0.00187086317
0x6a76fcf6419afc46bc59be7a9240c968fa6c1d7d,0.001870503176
0x7a46c513e0cd4b5e0b5bdbdf5a1a721cbc614c2b,0.001869748923
0x54393e990b8ce14df3770dc586e823d427240af1,0.001868775293
0x3b6067d87f338e7e39a12e1b6e6570ec51481d46,0.00186476224
0x211f28cdc8b18d8df719575992336c3dff1e5238,0.001864450359
0x912ab6815062a8d108f9fd70185d5a0de6584596,0.001862995537
0x208c23dec205a3bdd56e81bedfb134deb0f9d111,0.00186294529
0x329a439dc9ee46a8fb4a3f4a84aac9d6f5277950,0.001861419453
0xb3c42a035c883b588f7b8cf2d4f3f5390cd4c76d,0.001860925697
0x2079e0bd4746e8f681cb461f85158d3292d5c9fc,0.001858628434
0x850323397544f6e40ecc4c7ca65f0ad5b6945d94,0.001858597768
0x861e33650eff352aa89a7e304ee2a4d6d3153f7e,0.001858483442
0xbb1a80440658334e0596ff27d0c6b55c27140e2d,0.001858392127
0x3bca2fb054d1fd6dac9d22f1c7188152aec0fdd8,0.001858130759
0x5008b540fd84bbc8c8a47643ca0841ac7b4c4a79,0.001856471395
0x5cd70c2638f5dbc8f90cf3e85c5f57d3cbecb454,0.00185549268
0xaf7df2fba9d63d498424ea5505595c68014da619,0.001854174334
0xaae1c2492a075eaf24a0c51987e81a5dbff15a90,0.001851931682
0x97c3c0eefd5ce2a40c01aa4367b59d209991694a,0.001850839145
0xe640b318afac3414da8b955ac2a9f3459628b418,0.001850691844
0xe2a500a3e99cc4bd07a293d486933756c839a966,0.001850637689
0xd9ab5cf637e2ec9a73a858cbd591cb36933725e7,0.001850629398
0x65054db37c2f91d1dece0383a8774ffd7ca50684,0.001850185005
0xb3402c396e305d85487f855ab4131906dd01e9c5,0.001849839503
0x5d6f52b8e83af98e3f07a4a60c23f536498fb3be,0.001849676297
0x3abb3091861faaf3200cbaf10254a91376c2189e,0.001849625808
0x73223b3ba81ddcd775db3be60bd5cff052bcd382,0.001849288545
0x9d8460942872b985e8be9cdf1bd11dd84568583b,0.001847201937
0xcbf8bc788624327220a47f553d79f89c6e79a0f3,0.001845458912
0x0910439c1a844ca292b296bec1c72b594a48b048,0.001844591753
0x46feba4d22b5c4796014608eb510e46ff6846eac,0.001840297839
0x2a0943057a4414d481742abb46709d61e162f62e,0.0018397351
0xa6339c469dcc9bbee939c0e2a8ee1ad51996226a,0.001838167904
0x7732272261d513ebf43f3784bb9700818859a700,0.001838042602
0x70b2ee03ed78855c612f9ca0bed658aa740d24c1,0.001837650031
0x99f0764beccaef7959795c16277a10ca7a80369c,0.001835079591
0x96e9912f00c3e762b76c4088687248a320a99f06,0.001833265889
0xeacfa4278397b2a57e8a098cc86909b49335cb1b,0.001833187746
0x5b136c570057b8a24fbbfe4b9988e9f84a1df4c9,0.001832652337
0xade67e5b8ddba109c3358a922425df9321266b0a,0.001831641441
0x622cbe555c364beb70b10f1ba3952f29944381f0,0.001830992839
0x3bc0ab9c16bb49b0b2f5dbdda1a99ecb63acc08f,0.001827883789
0xa8d5040bf6d02be09df157c3d8777dde21ee9690,0.00182463001
0x013ae2d660d0b5e02f95fd770eb5a5800e623102,0.001822906343
0x9e49ef56996e3e517ba8f470563712b8bc7b9686,0.001820990447
0x11581372d71b531f8608c8da75da7f8d30d8334d,0.001820557405
0xd381932ef72fca51a6a23ffdd3b5e344f63e2b89,0.001818206915
0x0f0a8ac5ccaf139453cfc76e6d76dd5d02cc26ee,0.001818160478
0x171e659aba00c78e0e08c2c5e9c6b58c81199f16,0.001815215973
0xdf290f43492d2e4834b885cf11fe4aa5ff3c3305,0.001814760734
0x944c57e353c601ee61066d3d1a7fa86aa4896640,0.001813560749
0xb4cf8d1bca68008645c6d4ab3a2e63f29349e483,0.001811548013
0x529b1e2bc3e0cbbd583ba7c60db3584d2f1caeda,0.001811312365
0x021e1a45f8ccf57bedb37702f87f3991e718acc7,0.001810694016
0xe842c8f4c45f4dbdab39fd4ee3a0df0daac10b92,0.001809357649
0x87491e1cac1efb89708e000a06a9b2cc32d02c66,0.001809013915
0xcb187a27512561b3c34afd0b8a877d9c889a66c8,0.001808971298
0x76ceb0f9dae2cd5ecaf07d977aefaa82d3d2d082,0.001808934348
0x848446ff9f3955672cb28febad59123ed840ed30,0.001808893772
0x71c2cf4877c991f5b7047636c8ebc04408a8312d,0.001808868127
0xce603e5eeee3195fd6773fb02bf97bc4e43649aa,0.001808854919
0x7c2b85ec3c1012ac3139d437c5cc7ae0f64f1769,0.001807091324
0x87448916c591c4c7340054bc741c51935439a653,0.001806280579
0xbb9f1391221b18978c21c3cc8dd2ddecff8d9a0b,0.001805533093
0x66029401dc14079a1b0cdbb77d6403cd2df27562,0.001804125515
0xac80d8f67433e29ac33294254bd4329f7905f7df,0.001804002109
0x3462adfac4689c1571f16185e66eb1b7d9aba3ee,0.001803689449
0xf698dfe49e3dd3413b892ddb80eacfda066f2cdb,0.0018029091
0xae3754df0459fa3c5a65a90155d71e09c9a604fd,0.001802143211
0x3541e846b3a4e3d67ce7d4342025a92285c2e291,0.001801698627
0x42db18d76f0cde2a2c6115017f177fffae4d5409,0.001800713155
0xfb242889089cdd6f4c006ad838d18c27b4b97ca0,0.001800681303
0xf780c3f428d282ebfecfed090ad731911cfe01cc,0.001800236116
0xfb8b198c576a9b41b3978a7c04ac25d2511a304d,0.00180008799
0x22a86031f028d7be4481e0333297be42ff016b0b,0.00179974902
0x30174044018e700eccf8c4133b27f4d4bd18cabe,0.00179965061
0x68706a433c1cb90f9556f0a6528336c703732786,0.001799162182
0x1efa3e5958a2df3840e3c2af877633fae10d83cc,0.001798146498
0xd3d27b35bf301b9bcb01e0784fe9fd1ee80eb04d,0.001798126961
0x6a9b86e5a09eb214557825c89cd2aabdd832b830,0.001798068525
0xdbc847bbcff53768cad6c45593833393a18de6a0,0.001797761811
0x57e1aa447734ea5c8a0c01749aeac913ba98bc59,0.001797331481
0xfb9b3f93973da37723b623b6ebd72dc1c7c8897e,0.001797307569
0x2b73cf1cea5c68f4d982aef0c858f15ff4119e2e,0.001796259769
0x5ffb184fd6c7c5bd9d171f5ea056dd01c42f2b11,0.001795387483
0x2c5033309581d220ff2747689416b995998bc1cb,0.001795142116
0xbb087ccfcaf95bcfe0eda83536acc3eaaa47c05a,0.001794392546
0x9c321ff36747193452b11bd84273c3c65fa45666,0.001794357831
0x1aef35707c67366d31114bb1e46d323493bde11a,0.001794332508
0x9abe4bf3997ef54121dc7901e3eb4b80a4f10cc9,0.001793612206
0x93adad297476fa88773c5b0d31fb9cf9e60f611e,0.001793275155
0x285a2a47ca8c672820fef925c484acae2bd67335,0.001793270907
0x098915e7f9a03d9d452a642f33a650430ae18c79,0.001793233836
0xd5e30668e3abc8ca5f677d7a25aa6d448f7ea9e0,0.001792890401
0x2c7e69172114809eba5bcac3ecf496c665124627,0.001792356046
0xd644e606d8bf560a31fb482e1c0a0676a7ed18ba,0.001791303426
0x42340c9b7569de2db37030a8e8846fb7e71f49b3,0.001791241949
0x03f25e1af06e539a0c0b8390eb56b3f4d3d65577,0.001790264926
0x6551475fa081a0bf6600100653ff6bca2030034b,0.001789912744
0xba26deddc0a1b0481f5d2d0855500b087c1015bc,0.001789130436
0x2cfde5f48c96063a60929f945ce1b4711db5ab03,0.00178836553
0xe2f8a8e1f9b8990f2717192b7580d71ed76bfaa9,0.001787726492
0xbfc6d49e7bee26e06c8f5c1886fd4c99554c93e9,0.001787578421
0x2897dca2d2c4c168a1666306c9660db5bc8e0079,0.001785779405
0x2c9bfaba04846bb016c62f5103f6a89ed9ecd860,0.001785701613
0x0c415603f88ddcac90a2a9b9c99b27edb6e79e97,0.001785645161
0x651939523729ff115ac7632f27a11f29729849e1,0.00178563221
0xfd079393609b50a07c46a4f58daa097b883875fe,0.001785259283
0x95e3e31106fc82bb25fefd2c097c823a588ce144,0.001785107442
0x227b3f677f47fbe9e6994107316773e5244f7ae9,0.001784756423
0x6ac0a3cd8566160122269b1f585fd77be0f38f77,0.001784251202
0xb15e6ccc1ca878f4a8627bf4fb69c9a8ccd6df35,0.001783797495
0xb96cdfb0486bf4c6ef558558dc351883bec7d263,0.001783335565
0x52ce74f87ef0878988f73d46650ce481e14f8903,0.001783098545
0x5623653b86921e316f481f5c5eadc89e1809e5fe,0.001783045679
0x92dffe9cd278eceac1e78dfb461c7cd48f8c03ac,0.001782820264
0x9c097ac9a07c40f1ea71187efd789ca6660c7ca2,0.001781875401
0xf1b35c4fdba4c80b7c434585d152c58c83220c9c,0.001781368065
0xcf8cd970cff7cdfd8591836077f1a93dd6f8443c,0.001781344664
0x785b9d476eafb1e81f83dc539ea95c15e7bdc3e9,0.001781136069
0x97b3ba3ed727082aeefc30f46f7d648938a06d39,0.001780748245
0x9afc8bf27d746cb6b864ed1289389693f948957a,0.001780466755
0x1b209e4710c04a6cfc11a0d4dd91e8012cd5e892,0.00177926139
0x7173e3998f54c911603da66e1bd4d946eab6fdfb,0.001779243685
0x52a901909a6bf5fbff0fae927ab1afd6abc95989,0.001779235012
0xa89dd4e21e572aeff7217ea04a346cdeda8f755f,0.00177877238
0x6d60200794298b98324dd38d15e9710dc5b04c89,0.001778770024
0xebb8d88fa3172588e2e2d9a703d0f954d6a45704,0.001777470839
0x21988d0ee2d2383b278bd8fc70c2065b7063111e,0.00177728129
0xf81a48410c448b1d587be9bbb3b23938e9f4bfd4,0.001776689508
0x71080d16f5737b3dfa067900789feaaa43c7476a,0.001776311815
0x677f7df8d44656c0ffa6b440885f3147b28f9299,0.001776246605
0x97ed87637ce9cf3a3565f8e861ff4196a801df67,0.001776224106
0xa67201489ff1a517b6d43e3c4614fa306cf6773d,0.001776071573
0xd51a2f6434cb702e0b0a6cd9e70e33b720d403f3,0.001774153264
0x774805df85be028f7e59fb6f453cfdaceb6a7e78,0.001773925723
0xe3d21b1c63edc070ea93fb8b29cc05f10a2aa9e6,0.00177385879
0x2d351b3e7744d72660a77301cfbe71d9e4fa5044,0.001772218054
0xb9be40bdec31ec3935830acc8bcaad1a431f8bb0,0.001772062305
0x3b60e6a4c40615194e6bf2b1f3220fcb910e0516,0.001771816563
0x0c8c1fa0ccaa418955c3a98de004d6d9a88e8983,0.001771325877
0x55bc5e6ad29da823854822749fd2eda2775c78bd,0.001770117465
0xc9d15f4e6f1b37cbf0e8068ff84b5282edef9707,0.001769845206
0x96cc2d7340409d5fc3a1f24cd95e5d5f7fd5729e,0.001769478812
0xcddc0759d8fe66dada09708d3afc36929e07402b,0.001769271518
0xa83360de829b817d75db35308849bc919117d3e5,0.001769234512
0x5a69209542697fd0f5fc00e198fb092797bbdba4,0.001768694992
0xe5163605e0cf1b5cc350f744ad624be78f6e4db4,0.001768520709
0x020e1c3d5a0cfe235acc53ccbca2ea53d5964cb1,0.001767667625
0xb20c91fd033242892c0d3441d7ef704189a7ae2e,0.001767297564
0xe327ad1aa718ae837be5b9bddebdcb321c7609fd,0.001766141717
0xb2aa190afb919e46c24505909b8f549c7be08ab9,0.001765842348
0xba1ee94032904bd9e8fe966a924355fe5542b5a7,0.001765632843
0x558659831b0f0533b1a1576ba5e1f54c5835e33d,0.001765213917
0xa2b2f10a3c542fed3a53654cca97d34f628f55e3,0.001765191465
0x9965d0e769f768bc1ac650ecc8e41a1952d4f636,0.001764962163
0x07ed3e8e3ce42087e825011c316e17f0051cc983,0.001764688688
0x0b41d2373f4182a411cd6a8e2a6f52000e50cd21,0.001764662971
0x69c7fcba9447cb70268143d3a6b17fc8c604dffc,0.001764611781
0x469903cefa6b5493d44924db3f2cbabe8300bc74,0.001764440196
0xc1d6e648af983b0ac741e9c8000abffbe8aca7b3,0.00176237839
0xcbf4f0f7d1fecf82350509c740222be0824bb769,0.001762262847
0x1e109d267da61261cb160cb6387fccc0463d6176,0.001760611089
0xa43bf99cf3367cb68eb5215d414e57fb2b020c87,0.001760279275
0x4739add580fc54c5bf1c1c197e28793f05fb6e63,0.001760185685
0xc0dbb4e5ef9d63a2519753cce522595cda52e927,0.001759174413
0x216910de664923dcb3a468b264c055a6e2fedd0a,0.001758527771
0x9f133e5c54edc6c0490cd3e363710272930ac2a9,0.001758163458
0xe6c989a11ffe38a038cb46c46b538ec5b7e06523,0.001758119038
0xc3c1fc48588487647946e79d256aae68fc0a7e94,0.001758100495
0x5580c6a912c92aca7619d2b24e54781279e2c729,0.001758096827
0x87b5a03b60a68f44992441d7d5d1376b9475e228,0.00175802685
0x54e87cbcd51959037ca9e4bf582743c0e934f2c2,0.001480671316
0x96e1991ebd4b08975cbdca89d09fe7b677af407b,0.001472435089
0x4bb96fc7f7e5064aa78c992028ec963eb500f7b8,0.001144030709
0x98f43e30a80af84cbc55599392a16983f832ceb3,0.001065878672
0xd2a61844d1c5da77ea798868501e7b362b849a79,0.001014422675
0x376fe9e861201112b87b3131c04e6d85ad204fb0,0.001011497185
0xf3936da3fdc7a263ccb864bf3de7a12d3b0e2b85,0.0009904062765
0x69c5669e9d4fe33a51d4ff31c1d5248d1a0d7cfb,0.0009023402609
0x1c49aba3a54660be32280f514234a12df3edee9d,0.00084104944
0x788f6ef30186810873fb2781a2b1020b2751067f,0.0008409110433
0x313a6ed90492c801e68c34bace8809d1b8aecd40,0.0007758314311
0xf47cd6af843fd5ac0b342fc296c26a00dc173470,0.0007062757551
0x406f4533b2f6209812d7ef9c7d69b8c54217c208,0.0006492059413
0x4c180462a051ab67d8237ede2c987590df2fbbe6,0.0006447309499
0x49dcc310b77e198084ffb67927067fecf6c356b3,0.0006241164257
0x46a40589c227c3aa133d99d64d7f5f3fecf22de8,0.000603620765
0xbaaef6b607b1d74b21e25d919a8e93cc46f610c9,0.0005956876473
0xc36f2fe0f39a46a45c89bbf92d2531f7d1389062,0.0005739373944
0x9ab0738ba32fe6f0c654908d41568b38ad700c23,0.0005484343942
0x32cf940db5d7ea3e95e799a805b1471341241264,0.0005405549499
0x5367bd0292ba11352e38134b820a8f45b2a57229,0.0005353106026
0x09fb14ec8bcdb32aaa4a5d908c5095e8d560c694,0.0005260552906
0x64af2c0744b68335dbce0a8df2ac1a8bd44e5fb0,0.0005024106628
0x9ca88c319af1f84b79b1e29798db23e292225e0a,0.0004963719199
0x8c4bd544777302efdcc6c1a6d0de23b4e55494c5,0.0004917780649
0x7be74966867b552dd2ce1f09e71b1ca92c321af0,0.00048718421
0xa669a107ce241629dfe07dc285c9807b6cc59ba1,0.0004850560928
0xf68c415dfb4fff9cbf8fc2929e640c47ea5b2e0d,0.0004825225475
0xe8eddb7f5ec9bbe73133df466c350df07c4d0ac8,0.0004689854768
0x177b448ecb96766c99b6657b0d62564294603df0,0.0004689854768
0x376c2eaafed0c0794aa93b55155c798c8fd06446,0.0004643916218
0xa7530577983e2a1bcbd094edee034586efc65ec9,0.0004545803307
0xecbd8df0c1817138c78f480034b9c433c956b6d2,0.0004507867436
0xc052dcb73292a0fe39601986fd7d4c20327e3fab,0.0004507867436
0x168f5c8e2bb5c2ce4a60a1bb31bb947a0b10d008,0.0004484898161
0x5ba5bb2dda6770898855e40c2f2b5cd5d8e91d57,0.0004468729663
0xc50e05e57ef0a4e5d859b7b726893b01e31e545d,0.0004461928886
0x01d51c530a0ccfb4978a8cdb394903d2451a4cd0,0.0004461928886
0x4843eeee9c10822e040d8119691da909192680dc,0.000445356997
0xbbfa3afa95ced603fe815914dbd7a89aba0604db,0.0004432606741
0xef686daca1053e04255938c197206095a319dc2e,0.0004415990337
0x493bc72e4000d5674aba9d19c731f05f0935bdc2,0.0004415990337
0x16a24d80fad76aa37e3c5051527768cbe6897b70,0.0004370051787
0x2be0430fe9c85cf38384ab8e38a3b578b775b908,0.0004347082512
0xe93bad1ced0d19a91aa4de6d682ef3942e2ffc1f,0.0004337588699
0xddd6cf8d3e028c37bf88bb173624ded9689657cb,0.0004325880104
0x820521b2266758058e63f3f8e1f0ea504dea00f2,0.0004302910829
0xceb7d2942bda1746af0eb23d236e9a20b22601dc,0.0004302910829
0x2456e5eb5fb7a50242b9bff710fb81aa176fd744,0.0004282326432
0xe04df05ab78601227ec252cef454eb682b632450,0.0004090894939
0x0ba47777592a51ab31702e5de27689a5466e7023,0.0004050248806
0x9df57ad5d89717130230a35515089452a2e0fa29,0.0004029046398
0x933eb82f95dc30a171f70d4a0a4b3182b6361c5e,0.0003960138573
0x448811ca2806a04ac3d1f356537dacc4d03aee87,0.000390213888
0xe722d964fff6994ab4a5e6bd7252c011991fa846,0.0003891230749
0xb8b22074aca06070e2cf30d0581f7e91df96cbfb,0.0003868261474
0xda1060b048e32bd4358f1e057d44112be84bee2d,0.0003825693294
0x027fc383d96b153f91eea0b470db8ad3a4d32dfd,0.000382311636
0x19f928a2ba7fe4745f05dcd3f2e89bc2584f931e,0.0003822322924
0xa5b06d59bf0d9020dbf70d9c8d6788a791bca570,0.0003802513603
0x1a96db12ad7f0c9f91c538d16c39c360b5e8fb21,0.0003799353649
